-----------------------------------------------

time_window,device,absolute_deviation,standard_deviation,arithmetic_average,RMS,median,variance,activity
,girX,16.7184,25.383344716565624,-12339,28.223485078919648,-3.68,644.314189,sitting
,girY,28.1892,42.57196599876496,-19491,46.82169764115779,-13325,1812.3722889999997,sitting
,girZ,10.557600000000003,16.262510753263165,-7.348000000000001,17.845513721941433,-5.52,264.46925600000003,sitting
14:57:07,accX,0.1748,0.20958053344716918,546,0.5848418589670202,0.59,0.043924,walking
,accY,0.25479999999999997,0.3273545478529357,43,0.3301666246003675,-0.07,0.10716099999999998,walking
,accZ,0.10600000000000001,0.12694880858046678,642,0.6544310506080835,0.6699999999999999,0.016116,walking
,girX,12404,16.421114608941746,-11095,19.817972398810127,-6.49,269.653005,walking
,girY,9.4164,12.641906659993975,-3.7559999999999993,13.188075674638814,-725,159.817804,walking
,girZ,11.33,16.36510326884618,-4165,16.88679454485072,885,267.816605,walking
14:57:36,accX,0.06100000000000002,0.07147726911403375,769,0.7723147026957339,755,0.005109000000000002,stopped
,accY,0.1106,0.12413299319681291,-119,0.1719592975096142,-45,0.015409,stopped
,accZ,0.054000000000000006,0.060991802727907635,0.5900000000000001,0.5931441646008161,595,0.003720000000000001,stopped
,girX,3314,4.361756526905188,-1.9300000000000002,4.769677137920344,-1.65,19.02492,stopped
